winery,name,country,region,winetype,grape,rate,price,price_f,topic1,topic2,bold,sweet,acidic,link,img,full_name,wine_id
Matias Riccitelli,Blanco de La Casa 2018,아르헨티나,La Consulta,White wine,Sauvignon Blanc,3.9,"₩70,000",70000,None],,,,,https://www.vivino.com/riccitelli-blanco-de-la-casa-la-consulta/w/6467417?year=2018&price_id=27838834,https://images.vivino.com/thumbs/pUTwKHN0SGaME9k1ayy3Wg_pb_x600.png,Matías Riccitelli/Blanco de La Casa 2018,279
Matias Riccitelli,Blanco de La Casa 2017,아르헨티나,La Consulta,White wine,Sauvignon Blanc,3.9,"₩70,000",70000,None],,,,,https://www.vivino.com/riccitelli-blanco-de-la-casa-la-consulta/w/6467417?year=2017&price_id=27838833,https://images.vivino.com/thumbs/pUTwKHN0SGaME9k1ayy3Wg_pb_x600.png,Matías Riccitelli/Blanco de La Casa 2017,278
Dr. Loosen,Riesling Red Slate Dry 2018,독일,Mosel,White wine,Riesling,3.9,"₩60,000",60000,earthy, citrus,0.4111979768647317,0.0,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-red-slate-dry/w/1987931?year=2018&price_id=24530174,https://images.vivino.com/thumbs/VKinSibWQ66AR4fbmeKJPg_pb_x600.png,Dr. Loosen/Riesling Red Slate Dry 2018,135
Clay Creek Vineyards,Chardonnay 2020,미국,Lodi,White wine,Chardonnay,3.9,"₩50,000",50000,oaky, tree fruit,0.8848875253506299,0.6216334082910537,0.4184890963841544,https://www.vivino.com/clay-creek-vineyards-chardonnay/w/7953237?year=2020&price_id=29506029,https://images.vivino.com/thumbs/jNgcEsuDQ7ur6PJcmxfOYA_pb_x600.png,Clay Creek Vineyards/Chardonnay 2020,71
Ippolito 1845,Pecorello 2017,이탈리아,Calabria,White wine,,3.9,"₩39,890",39890,tree fruit, earthy,0.6516810662777148,0.12236814948950382,0.3641103482236342,https://www.vivino.com/ippolito-pecorello/w/2565725?year=2017&price_id=19042796,https://images.vivino.com/thumbs/wrDxemvySMi3RuxArTVdgQ_pb_x600.png,Ippolito 1845/Pecorello 2017,206
Dr. Loosen,Riesling Kabinett Blue Slate 2011,독일,Mosel,White wine,Riesling,3.9,"₩70,000",70000,tree fruit, earthy,0.4111867494220674,0.46180835350850585,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2011&price_id=24530159,https://images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen/Riesling Kabinett Blue Slate 2011,121
Framingham,Sauvignon Blanc 2011,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.9,"₩44,322",44322,citrus, tropical,0.3198864331699574,0.0,0.9055781223720613,https://www.vivino.com/framingham-sauvignon-blanc/w/1123133?year=2011&price_id=2754275,https://images.vivino.com/thumbs/T2fZQgZqQ82ZCJOcPlV6pw_pb_x600.png,Framingham/Sauvignon Blanc 2011,168
Schloss Gobelsburg,Langenlois Gruner Veltliner 2016,오스트리아,Kamptal,White wine,Grüner Veltliner,3.9,"₩57,619",57619,tree fruit, citrus,0.2260038051050683,0.1335008964416918,0.7544751281040794,https://www.vivino.com/schloss-gobelsburg-langenlois-gruner-veltliner/w/5941966?year=2016&price_id=17970315,https://images.vivino.com/thumbs/RXnb-J6JRLyN-jDHGkgAkQ_pb_x600.png,Schloss Gobelsburg/Langenlois Grüner Veltliner 2016,349
Man O' War,Exiled 2016,뉴질랜드,Waiheke Island,White wine,Pinot Gris,3.9,"₩46,061",46061,tree fruit, earthy,0.4591491369901447,0.6919955563771193,0.3256041952398563,https://www.vivino.com/man-o-war-exiled/w/1751560?year=2016&price_id=9279067,https://images.vivino.com/thumbs/3J4l2PBMTCOKdnG1p4eECg_pb_x600.png,Man O' War/Exiled 2016,253
Dog Point,Chardonnay 2019,뉴질랜드,Marlborough,White wine,Chardonnay,3.9,"₩34,543",34543,oaky, citrus,0.6263681730443323,0.048066144654641124,0.6496622491080953,https://www.vivino.com/dog-point-chardonnay/w/79392?year=2019&price_id=26357914,https://images.vivino.com/thumbs/U26qKRf_SamxpzvpqmDgDw_pb_x600.png,Dog Point/Chardonnay 2019,93
Hardys,Eileen Hardy Chardonnay 2014,호주,Yarra Valley,White wine,Chardonnay,3.9,"₩250,000",250000,oaky, citrus,0.6097141330923508,0.2626744651410707,0.4893336804431445,https://www.vivino.com/hardys-eileen-hardy-chardonnay/w/27784?year=2014&price_id=24530203,https://images.vivino.com/thumbs/srrsQaJ8SjKNLgGh1rSF7g_pb_x600.png,Hardys/Eileen Hardy Chardonnay 2014,182
Trimbach,Pinot Gris Alsace Reserve Personnelle 2007,프랑스,Alsace,White wine,Pinot Gris,3.9,"₩110,000",110000,tree fruit, earthy,0.4849622751689012,0.39741171529945096,0.3826977318388456,https://www.vivino.com/trimbach-alsace-pinot-gris-alsace-reserve-personnelle/w/1191381?year=2007&price_id=23467578,https://images.vivino.com/thumbs/-en5VJkBTf6pZ9mJHfha2w_pb_x600.png,Trimbach/Pinot Gris Alsace Réserve Personnelle 2007,385
Montes,Chardonnay 2007,칠레,Casablanca Valley,White wine,Chardonnay,3.9,"₩42,106",42106,oaky, tropical,0.7124502234448215,0.7582550704141937,0.09853790312812488,https://www.vivino.com/montes-chardonnay-casablanca-valley/w/1244627?year=2007&price_id=14650559,https://images.vivino.com/thumbs/VFPabd3NQ9GW8KinNmujGg_pb_x600.png,Montes/Chardonnay 2007,289
Silver Buckle,Chardonnay 2011,미국,Lodi,White wine,Chardonnay,3.9,"₩33,241",33241,tree fruit, oaky,0.9376253185319046,0.6621787750604358,0.481788748341341,https://www.vivino.com/silver-buckle-chardonnay/w/1768149?year=2011&price_id=2805039,https://images.vivino.com/thumbs/Z06xFNKMRCCvStJft3qnLQ_pb_x600.png,Silver Buckle/Chardonnay 2011,351
Domaine Lafage,Cote Floral 2015,프랑스,Côtes Catalanes,White wine,Blend,3.9,"₩25,000",25000,tree fruit, citrus,0.39167095908432975,0.0675052000796837,0.4321101015147578,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2015&price_id=24530360,https://images.vivino.com/thumbs/f1nfJpgMQjuR5-e6r8SwkA_pb_x600.png,Domaine Lafage/Côté Floral 2015,99
Rippon,'Rippon' Mature Vine Riesling 2019,뉴질랜드,Central Otago,White wine,Riesling,3.9,"₩31,253",31253,citrus, tree fruit,0.2988487006043982,0.05923316995780712,0.900032126647853,https://www.vivino.com/rippon-rippon-mature-vine-riesling-otago/w/2059976?year=2019&price_id=24570643,https://images.vivino.com/thumbs/yqyskvj2RgWUfNxxZkcbTw_pb_x600.png,Rippon/'Rippon' Mature Vine Riesling 2019,317
Fetzer,Gewurztraminer 2018,미국,Monterey,White wine,Gewürztraminer,3.9,"₩50,000",50000,tree fruit, earthy,0.7212375685700467,0.915946252981409,0.09904444896358741,https://www.vivino.com/fetzer-vineyards-gewurztraminer/w/6678000?year=2018&price_id=21493644,https://images.vivino.com/thumbs/i6js9BnHQvCNpIBJQEyWUA_150x200.jpg,Fetzer/Gewürztraminer 2018,157
Craggy Range,Kidnappers Vineyard Chardonnay 2020,뉴질랜드,Hawke's Bay,White wine,Chardonnay,3.9,"₩26,317",26317,oaky, citrus,0.5194916513360096,0.0,0.6291279460470476,https://www.vivino.com/craggy-range-kidnappers-vineyard-chardonnay/w/87011?year=2020&price_id=24065973,https://images.vivino.com/thumbs/Icmt0_IHSAKn0hpMJe-vuQ_pb_x600.png,Craggy Range/Kidnappers Vineyard Chardonnay 2020,84
Fetzer,Gewurztraminer 2017,미국,Monterey,White wine,Gewürztraminer,3.9,"₩50,000",50000,tree fruit, earthy,0.7212375685700467,0.915946252981409,0.09904444896358741,https://www.vivino.com/fetzer-vineyards-gewurztraminer/w/6678000?year=2017&price_id=23986584,https://images.vivino.com/thumbs/1CSeSA4qSMW1Orq1LX4rig_150x200.jpg,Fetzer/Gewürztraminer 2017,156
Hardys,HRB Chardonnay 2017,호주,South Australia,White wine,Chardonnay,3.9,"₩90,000",90000,oaky, tree fruit,0.6454136582838006,0.12266283562723101,0.5063481711218343,https://www.vivino.com/hardys-hrb-chardonnay/w/1225267?year=2017&price_id=25130564,https://images.vivino.com/thumbs/ZtsQsGHzTnOm32lX3TBhnw_pb_x600.png,Hardys/HRB Chardonnay 2017,188
Lucien Crochet,Sancerre Blanc 2010,프랑스,Sancerre,White wine,Sauvignon Blanc,3.9,"₩62,051",62051,citrus, tree fruit,0.18078964600247527,0.0,0.7744867848507868,https://www.vivino.com/lucien-crochet-sancerre-blanc/w/16678?year=2010&price_id=14650461,https://images.vivino.com/thumbs/w-zVEkt9R6aq4jyQD9Fjzg_pb_x600.png,Lucien Crochet/Sancerre Blanc 2010,250
Hardys,HRB Chardonnay 2018,호주,South Australia,White wine,Chardonnay,3.9,"₩90,000",90000,oaky, tree fruit,0.6454136582838006,0.12266283562723101,0.5063481711218343,https://www.vivino.com/hardys-hrb-chardonnay/w/1225267?year=2018&price_id=25130565,https://images.vivino.com/thumbs/ZtsQsGHzTnOm32lX3TBhnw_pb_x600.png,Hardys/HRB Chardonnay 2018,189
Best's,Riesling 2012,호주,Great Western,White wine,Riesling,3.9,"₩66,483",66483,citrus, earthy,0.4464845816648626,0.05281037611068139,0.7763197624461037,https://www.vivino.com/bests-riesling/w/96184?year=2012&price_id=21678413,https://images.vivino.com/thumbs/Pmj_OHtaQomC9UjM6uSVMA_pb_x600.png,Best's/Riesling 2012,31
Joh. Jos. Prum,Wehlener Sonnenuhr Riesling Kabinett 2004,독일,Wehlen,White wine,Riesling,3.9,"₩88,644",88644,tree fruit, earthy,0.384988135711838,0.4661137861784664,0.9496760955199302,https://www.vivino.com/joh-jos-prum-wehlener-sonnenuhr-riesling-kabinett/w/1208450?year=2004&price_id=14550291,https://images.vivino.com/thumbs/MVRCyPFfRwa2Z6BLPC-AKg_pb_x600.png,Joh. Jos. Prüm/Wehlener Sonnenuhr Riesling Kabinett 2004,221
Dr. Loosen,Graacher Domprobst Riesling GG 2015,독일,Mosel,White wine,Riesling,3.9,"₩110,000",110000,earthy, citrus,0.44555644640461733,0.10928063919253844,0.9496760955199302,https://www.vivino.com/dr-loosen-graacher-domprobst-riesling-gg/w/5742291?year=2015&price_id=26311125,https://images.vivino.com/thumbs/g0mKRBtAQlG80oeWi0ElDg_pb_x600.png,Dr. Loosen/Graacher Domprobst Riesling GG 2015,111
Fetzer,Gewurztraminer 2016,미국,Monterey,White wine,Gewürztraminer,3.9,"₩50,000",50000,tree fruit, earthy,0.7212375685700467,0.915946252981409,0.09904444896358741,https://www.vivino.com/fetzer-vineyards-gewurztraminer/w/6678000?year=2016&price_id=23986583,https://images.vivino.com/thumbs/Z1osjw8ISYOZv-smzJlvmA_150x200.jpg,Fetzer/Gewürztraminer 2016,155
Villa Maria,Keltern Vineyard Single Vineyard Chardonnay 2016,뉴질랜드,Hawke's Bay,White wine,Chardonnay,3.9,"₩70,740",70740,oaky, citrus,0.5674827312575621,0.030769575899627248,0.4814382533011555,https://www.vivino.com/villa-maria-auckland-keltern-vineyard-single-vineyard-chardonnay/w/1663980?year=2016&price_id=28582634,https://images.vivino.com/thumbs/E0I0-FFzR7uJPztIGb62CQ_pb_x600.png,Villa Maria/Keltern Vineyard Single Vineyard Chardonnay 2016,425
Rudolf Furst,Pur Mineral Riesling 2016,독일,Franken,White wine,Riesling,3.9,"₩53,186",53186,earthy, citrus,0.33516074516786465,0.0,0.9131602094251211,https://www.vivino.com/rudolf-furst-pur-mineral-riesling/w/1117563?year=2016&price_id=17623606,https://images.vivino.com/thumbs/ISYW5mGQQ1uAOUpYCb2jCg_pb_x600.png,Rudolf Fürst/Pur Mineral Riesling 2016,327
Villa Maria,Hawke's Bay Reserve Chardonnay 2020,뉴질랜드,Hawke's Bay,White wine,Chardonnay,3.9,"₩32,075",32075,oaky, tree fruit,0.6033157382673536,0.05880926699963927,0.5570882110559758,https://www.vivino.com/villa-maria-auckland-hawke-s-bay-reserve-chardonnay/w/23972?year=2020&price_id=28582626,https://images.vivino.com/thumbs/9etN9GdDTfeYzbJ8C00HRw_pb_x600.png,Villa Maria/Hawke's Bay Reserve Chardonnay 2020,424
Dr. Loosen,Graacher Himmelreich Riesling Alte Reben GG 2016,독일,Mosel,White wine,Riesling,3.9,"₩110,000",110000,earthy, citrus,0.38097619619981005,0.07297717348973354,0.9494680277928942,https://www.vivino.com/dr-loosen-graacher-himmelreich-riesling-alte-reben-gg/w/6397062?year=2016&price_id=24530153,https://images.vivino.com/thumbs/CQ3tyL7JRYK8ZFpjSRWf7Q_pb_x600.png,Dr. Loosen/Graacher Himmelreich Riesling Alte Reben GG 2016,115
Hardys,Eileen Hardy Chardonnay 2010,호주,Yarra Valley,White wine,Chardonnay,3.9,"₩250,000",250000,oaky, citrus,0.6097141330923508,0.2626744651410707,0.4893336804431445,https://www.vivino.com/hardys-eileen-hardy-chardonnay/w/27784?year=2010&price_id=24530199,https://images.vivino.com/thumbs/srrsQaJ8SjKNLgGh1rSF7g_pb_x600.png,Hardys/Eileen Hardy Chardonnay 2010,180
Bay of Fires,Riesling 2013,호주,Tasmania,White wine,Riesling,3.9,"₩70,000",70000,citrus, tree fruit,0.4121123896950539,0.0647464209632755,0.7592111458908977,https://www.vivino.com/bay-of-fires-riesling/w/93395?year=2013&price_id=24530177,https://images.vivino.com/thumbs/1orMNLkITMOhj_XCFWyItA_pb_x600.png,Bay of Fires/Riesling 2013,24
Saint Clair Family Estate,Pioneer Block 3 43 Degrees Sauvignon Blanc 2021,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.9,"₩21,381",21381,citrus, tropical,0.3354202238427719,0.005505174954190843,0.8963698869523452,https://www.vivino.com/saint-clair-family-estate-pioneer-block-3-43-degrees-sauvignon-blanc/w/3261379?year=2021&price_id=26610917,https://images.vivino.com/thumbs/5LJ-CCU2RlWoBIdVRDmu0Q_pb_x600.png,Saint Clair Family Estate/Pioneer Block 3 43 Degrees Sauvignon Blanc 2021,338
Pegasus Bay,Riesling 2019,뉴질랜드,Waipara,White wine,Riesling,3.9,"₩26,317",26317,earthy, citrus,0.3297079505139237,0.36090796352496307,0.8955054150864458,https://www.vivino.com/pegasus-bay-winery-riesling/w/16115?year=2019&price_id=26403819,https://images.vivino.com/thumbs/FP1QIKr5Q16FNzKdUjoNKA_pb_x600.png,Pegasus Bay/Riesling 2019,302
Solar de Urbezo,Chardonnay 2015,스페인,Cariñena,White wine,Chardonnay,3.9,"₩31,025",31025,tree fruit, yeasty,0.4097945465316995,0.0,0.511567203274986,https://www.vivino.com/bodegas-solar-ee-urbezo-chardonnay/w/1192332?year=2015&price_id=15147987,https://images.vivino.com/thumbs/khkN_9DGQu-C4sS5Rc6L8A_pb_x600.png,Solar de Urbezo/Chardonnay 2015,355
Valli,Waitaki Vineyard Riesling 2020,뉴질랜드,Waitaki,White wine,Riesling,3.9,"₩24,672",24672,citrus, tree fruit,0.290209807221067,0.22606303268288216,0.8857893953328921,https://www.vivino.com/valli-waitaki-vineyard-riesling/w/4900956?year=2020&price_id=26894130,https://images.vivino.com/thumbs/08VGhSf9SO-tLYwaYtWYEQ_pb_x600.png,Valli/Waitaki Vineyard Riesling 2020,418
Te Whare Ra,Single Vineyard 5182 Riesling 'M' 2014,뉴질랜드,Marlborough,White wine,Riesling,3.9,"₩60,000",60000,citrus, earthy,0.33506094567751565,0.23194957672517916,0.8484870627698223,https://www.vivino.com/te-whare-ra-single-vineyard-5182-riesling-m/w/1112482?year=2014&price_id=29770893,https://images.vivino.com/thumbs/01nvcdh00l6lp_150x200.jpg,Te Whare Ra/Single Vineyard 5182 Riesling 'M' 2014,366
Valli,Waitaki Vineyard Riesling 2019,뉴질랜드,Waitaki,White wine,Riesling,3.9,"₩24,672",24672,citrus, tree fruit,0.290209807221067,0.22606303268288216,0.8857893953328921,https://www.vivino.com/valli-waitaki-vineyard-riesling/w/4900956?year=2019&price_id=20063559,https://images.vivino.com/thumbs/08VGhSf9SO-tLYwaYtWYEQ_pb_x600.png,Valli/Waitaki Vineyard Riesling 2019,417
Saint Clair Family Estate,Barrique Sauvignon Blanc 2016,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.9,"₩21,381",21381,oaky, citrus,0.40769127227259533,0.11631344411282782,0.7933850315581771,https://www.vivino.com/saint-clair-family-estate-barrique-sauvignon-blanc/w/2460921?year=2016&price_id=20091155,https://images.vivino.com/thumbs/qvx52hScSDK3x44pGn9wdg_pb_x600.png,Saint Clair Family Estate/Barrique Sauvignon Blanc 2016,331
Baettig,Los Primos Chardonnay 2019,칠레,Malleco Valley,White wine,Chardonnay,3.9,"₩180,000",180000,oaky, citrus,0.6683588086086542,0.5191788271060995,0.2803147866550314,https://www.vivino.com/baettig-los-primos-chardonnay/w/8841102?year=2019&price_id=29260339,https://images.vivino.com/thumbs/Q65xRFSvTb22gX2cyiz8dQ_pb_x600.png,Baettig/Los Primos Chardonnay 2019,19
Rippon,'Rippon' Mature Vine Riesling 2020,뉴질랜드,Central Otago,White wine,Riesling,3.9,"₩34,543",34543,citrus, tree fruit,0.2988487006043982,0.05923316995780712,0.900032126647853,https://www.vivino.com/rippon-rippon-mature-vine-riesling-otago/w/2059976?year=2020&price_id=29520183,https://images.vivino.com/thumbs/yqyskvj2RgWUfNxxZkcbTw_pb_x600.png,Rippon/'Rippon' Mature Vine Riesling 2020,318
Luis Alegre,Finca La Renana Blanco Fermentado en Barrica 2013,스페인,Rioja,White wine,Blend,3.9,"₩48,754",48754,oaky, tree fruit,0.8152486884787602,0.3096376006590058,0.5537888513844058,https://www.vivino.com/es-luis-alegre-finca-la-renana-blanco-fermentado-en-barrica/w/3838797?year=2013&price_id=14650527,https://images.vivino.com/thumbs/oJxOGOMoT4Ku61-sO04BnA_pb_x600.png,Luis Alegre/Finca La Reñana Blanco Fermentado en Barrica 2013,251
Barefoot,Moscato,미국,California,White wine,Moscato,3.8,"₩19,945",19945,None],,,,,https://www.vivino.com/barefoot-moscato/w/1201651?price_id=7943990,https://images.vivino.com/thumbs/RMIRWPt6T2Ckw52QLsC62A_pb_x600.png,Barefoot/Moscato,22
Oyster Bay,Sauvignon Blanc 2018,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.8,"₩65,000",65000,citrus, tree fruit,0.2884159113820446,0.0,0.904454804345742,https://www.vivino.com/oyster-bay-sauvignon-blanc/w/9530?year=2018&price_id=21797159,https://images.vivino.com/thumbs/kyUwPIhoRfm1cUxCajxyvw_pb_x600.png,Oyster Bay/Sauvignon Blanc 2018,298
Oyster Bay,Sauvignon Blanc 2017,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.8,"₩65,000",65000,citrus, tree fruit,0.2884159113820446,0.0,0.904454804345742,https://www.vivino.com/oyster-bay-sauvignon-blanc/w/9530?year=2017&price_id=21797160,https://images.vivino.com/thumbs/kyUwPIhoRfm1cUxCajxyvw_pb_x600.png,Oyster Bay/Sauvignon Blanc 2017,297
Louis Latour,Bourgogne Chardonnay 2018,프랑스,Bourgogne,White wine,Chardonnay,3.8,"₩45,000",45000,oaky, tree fruit,0.6840086161889993,0.0,0.531154055078995,https://www.vivino.com/louis-latour-bourgogne-chardonnay/w/7248?year=2018&price_id=21714644,https://images.vivino.com/thumbs/fx2yQMFtSuGBrIRAYLSFLA_pb_x600.png,Louis Latour/Bourgogne Chardonnay 2018,246
Fetzer,Shaly Loam Gewurztraminer 2015,미국,Monterey County,White wine,Gewürztraminer,3.8,"₩50,000",50000,tree fruit, earthy,0.7416528018145544,0.9242592017630917,0.08768741886287518,https://www.vivino.com/fetzer-vineyards-shaly-loam-gewurztraminer/w/6235?year=2015&price_id=23467394,https://images.vivino.com/thumbs/yXRoD2NKQPCmdlPYp6Hk0w_pb_x600.png,Fetzer/Shaly Loam Gewürztraminer 2015,165
Telmo Rodriguez,Basa Blanco 2016,스페인,Rueda,White wine,Blend,3.8,"₩35,458",35458,None],,,,,https://www.vivino.com/telmo-rodriguez-basa-blanco/w/63154?year=2016&price_id=20543733,https://images.vivino.com/thumbs/U4Gq-KMkSAC9bSrmple7kw_pb_x600.png,Telmo Rodriguez/Basa Blanco 2016,376
Simonnet-Febvre,Chablis 2018,프랑스,Chablis,White wine,Chardonnay,3.8,"₩80,000",80000,None],,,,,https://www.vivino.com/fr-simonnet-febvre-chablis/w/1117149?year=2018&price_id=21493596,https://images.vivino.com/thumbs/eKgtH9BCR5-QlyGBErcrjw_pb_x600.png,Simonnet-Febvre/Chablis 2018,352
Schloss Gobelsburg,Domaene Gobelsburg Gruner Veltliner 2019,오스트리아,Kamptal,White wine,Grüner Veltliner,3.8,"₩39,003",39003,tree fruit, citrus,0.15914064155852872,0.0,0.7736483214507671,https://www.vivino.com/schloss-gobelsburg-domaene-gobelsburg-gruner-veltliner/w/20131?year=2019&price_id=23660422,https://images.vivino.com/thumbs/8ADYWvqHQ-m0ZUvZTcl8Gg_pb_x600.png,Schloss Gobelsburg/Domaene Gobelsburg Grüner Veltliner 2019,347
Errazuriz,Max Reserva Chardonnay 2018,칠레,Aconcagua Valley,White wine,Chardonnay,3.8,"₩44,000",44000,oaky, citrus,0.7135717202176178,0.6738370037490825,0.1523283645604185,https://www.vivino.com/errazuriz-max-reserva-chardonnay/w/1994?year=2018&price_id=21493667,https://images.vivino.com/thumbs/D8qSpX9TS1K55PWGdgI4cg_pb_x600.png,Errazuriz/Max Reserva Chardonnay 2018,145
Round Hill,Chardonnay 2018,미국,California,White wine,Chardonnay,3.8,"₩30,000",30000,oaky, tree fruit,0.9307690935449316,0.6172292683277011,0.48509925449828806,https://www.vivino.com/round-hill-chardonnay/w/6736?year=2018&price_id=29015906,https://images.vivino.com/thumbs/i78gytZbQs-3WMmPPk3QMg_pb_x600.png,Round Hill/Chardonnay 2018,325
Kendall-Jackson,Grand Reserve Chardonnay 2014,미국,California,White wine,Chardonnay,3.8,"₩120,000",120000,oaky, citrus,0.9376253185319046,0.581585167344756,0.503099589883648,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2014&price_id=23467495,https://images.vivino.com/thumbs/2_MpOxMFT7iyG3FNQb8pLA_pb_x600.png,Kendall-Jackson/Grand Reserve Chardonnay 2014,228
Kendall-Jackson,Grand Reserve Chardonnay 2018,미국,California,White wine,Chardonnay,3.8,"₩120,000",120000,oaky, citrus,0.9376253185319046,0.581585167344756,0.503099589883648,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2018&price_id=21493558,https://images.vivino.com/thumbs/2_MpOxMFT7iyG3FNQb8pLA_pb_x600.png,Kendall-Jackson/Grand Reserve Chardonnay 2018,230
Fetzer,Gewurztraminer 2019,미국,Monterey,White wine,Gewürztraminer,3.8,"₩50,000",50000,tree fruit, earthy,0.7212375685700467,0.915946252981409,0.09904444896358741,https://www.vivino.com/fetzer-vineyards-gewurztraminer/w/6678000?year=2019&price_id=23986585,https://images.vivino.com/thumbs/mxu41s2dTqWsJ1fwO4_9fA_150x200.jpg,Fetzer/Gewürztraminer 2019,158
Dr. Loosen,Riesling Kabinett Blue Slate 2015,독일,Mosel,White wine,Riesling,3.8,"₩70,000",70000,tree fruit, earthy,0.4111867494220674,0.46180835350850585,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2015&price_id=24530163,https://images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen/Riesling Kabinett Blue Slate 2015,125
Errazuriz,Aconcagua Costa Sauvignon Blanc 2015,칠레,Aconcagua Valley,White wine,Sauvignon Blanc,3.8,"₩75,000",75000,citrus, vegetal,0.43559770476142123,0.0,0.7670235936417474,https://www.vivino.com/errazuriz-aconcagua-costa-sauvignon-blanc/w/25454?year=2015&price_id=23466027,https://images.vivino.com/thumbs/GjX6YLfBROyllxs9K_czAg_pb_x600.png,Errazuriz/Aconcagua Costa Sauvignon Blanc 2015,143
Fetzer,Shaly Loam Gewurztraminer 2010,미국,Monterey County,White wine,Gewürztraminer,3.8,"₩50,000",50000,tree fruit, earthy,0.7416528018145544,0.9242592017630917,0.08768741886287518,https://www.vivino.com/fetzer-vineyards-shaly-loam-gewurztraminer/w/6235?year=2010&price_id=23467389,https://images.vivino.com/thumbs/yXRoD2NKQPCmdlPYp6Hk0w_pb_x600.png,Fetzer/Shaly Loam Gewürztraminer 2010,160
Argiolas,Meri Vermentino di Sardegna 2017,이탈리아,Vermentino di Sardegna,White wine,Vermentino,3.8,"₩37,674",37674,tree fruit, citrus,0.6486521517456242,0.06500341886170749,0.4164752980260565,https://www.vivino.com/argiolas-meri-vermentino-di-sardegna/w/1272816?year=2017&price_id=20945508,https://images.vivino.com/thumbs/GR-m5t1FQwi7WOlvH6Ox3Q_pb_x600.png,Argiolas/Merì Vermentino di Sardegna 2017,18
Mascota Vineyards,Unanime Chardonnay 2016,아르헨티나,Mendoza,White wine,Chardonnay,3.8,"₩120,000",120000,oaky, tree fruit,0.6004390179580451,0.22312155533979536,0.4281357602286961,https://www.vivino.com/mascota-vineyards-unanime-chardonnay-mendoza/w/5600664?year=2016&price_id=26898372,https://images.vivino.com/thumbs/FG8kkgwgTPaTYnFC8FTJrA_pb_x600.png,Mascota Vineyards/Unánime Chardonnay 2016,272
Starborough,Sauvignon Blanc 2021,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.8,"₩17,268",17268,citrus, tree fruit,0.29424919159294083,0.0,0.9160917350792528,https://www.vivino.com/starborough-sauvignon-blanc/w/1679387?year=2021&price_id=26824825,https://images.vivino.com/thumbs/xaex1pacQ9yCkm3It_vzTg_pb_x600.png,Starborough/Sauvignon Blanc 2021,357
Domaines Schlumberger,Les Princes Abbes Pinot Gris Alsace 2014,프랑스,Alsace,White wine,Pinot Grigio,3.8,"₩42,106",42106,tree fruit, earthy,0.4325313654204496,0.38008409861397013,0.40617594553777703,https://www.vivino.com/domaines-schlumberger-les-princes-abbes-pinot-gris-alsace/w/12329?year=2014&price_id=10282874,https://images.vivino.com/thumbs/-eHCU7chQUqHjaxx9L6_3Q_pb_x600.png,Domaines Schlumberger/Les Princes Abbés Pinot Gris Alsace 2014,106
Fetzer,Shaly Loam Gewurztraminer 2011,미국,Monterey County,White wine,Gewürztraminer,3.8,"₩50,000",50000,tree fruit, earthy,0.7416528018145544,0.9242592017630917,0.08768741886287518,https://www.vivino.com/fetzer-vineyards-shaly-loam-gewurztraminer/w/6235?year=2011&price_id=23467390,https://images.vivino.com/thumbs/yXRoD2NKQPCmdlPYp6Hk0w_pb_x600.png,Fetzer/Shaly Loam Gewürztraminer 2011,161
Round Hill,Chardonnay 2016,미국,California,White wine,Chardonnay,3.8,"₩30,000",30000,, ,0.9307690935449316,0.6172292683277011,0.48509925449828806,https://www.vivino.com/round-hill-chardonnay/w/6736?year=2016&price_id=29015904,https://images.vivino.com/thumbs/i78gytZbQs-3WMmPPk3QMg_pb_x600.png,Round Hill/Chardonnay 2016,323
Kendall-Jackson,Grand Reserve Chardonnay 2010,미국,California,White wine,Chardonnay,3.8,"₩120,000",120000,oaky, citrus,0.9376253185319046,0.581585167344756,0.503099589883648,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2010&price_id=23467500,https://images.vivino.com/thumbs/2_MpOxMFT7iyG3FNQb8pLA_pb_x600.png,Kendall-Jackson/Grand Reserve Chardonnay 2010,226
